,AREA_NAME,CRIME_GROUP,YEAR,Arrests,Reports,Population,SqMile,Arrests_Per_SqMile,Arrests_Per_10k_Pop,Reports_Per_SqMile,Reports_Per_10k_Pop
7523,WEST VALLEY,Vehicle Theft,2013,64,489.0,196840,33.5,1.91,3.25,14.6,24.84
7524,WEST VALLEY,Vehicle Theft,2014,74,512.0,196840,33.5,2.21,3.76,15.28,26.01
7525,WEST VALLEY,Vehicle Theft,2015,122,577.0,196840,33.5,3.64,6.2,17.22,29.31
7526,WEST VALLEY,Vehicle Theft,2016,130,662.0,196840,33.5,3.88,6.6,19.76,33.63
7527,WEST VALLEY,Vehicle Theft,2017,157,753.0,196840,33.5,4.69,7.98,22.48,38.25
7528,WEST VALLEY,Vehicle Theft,2018,175,697.0,196840,33.5,5.22,8.89,20.81,35.41
7529,WEST VALLEY,Vehicle Theft,2019,130,554.0,196840,33.5,3.88,6.6,16.54,28.14
7530,WEST VALLEY,Vehicle Theft,2020,147,783.0,196840,33.5,4.39,7.47,23.37,39.78
7531,WEST VALLEY,Vehicle Theft,2021,163,868.0,196840,33.5,4.87,8.28,25.91,44.1
7532,WEST VALLEY,Vehicle Theft,2022,141,1019.0,196840,33.5,4.21,7.16,30.42,51.77
7533,WEST VALLEY,Vehicle Theft,2023,50,465.0,196840,33.5,1.49,2.54,13.88,23.62
7534,WEST VALLEY,Weapon (carry/poss),2010,102,50.0,196840,33.5,3.04,5.18,1.49,2.54
7535,WEST VALLEY,Weapon (carry/poss),2011,103,47.0,196840,33.5,3.07,5.23,1.4,2.39
7536,WEST VALLEY,Weapon (carry/poss),2012,125,46.0,196840,33.5,3.73,6.35,1.37,2.34
7537,WEST VALLEY,Weapon (carry/poss),2013,83,61.0,196840,33.5,2.48,4.22,1.82,3.1
7538,WEST VALLEY,Weapon (carry/poss),2014,80,42.0,196840,33.5,2.39,4.06,1.25,2.13
7539,WEST VALLEY,Weapon (carry/poss),2015,91,59.0,196840,33.5,2.72,4.62,1.76,3.0
7540,WEST VALLEY,Weapon (carry/poss),2016,106,80.0,196840,33.5,3.16,5.39,2.39,4.06
7541,WEST VALLEY,Weapon (carry/poss),2017,102,108.0,196840,33.5,3.04,5.18,3.22,5.49
7542,WEST VALLEY,Weapon (carry/poss),2018,109,90.0,196840,33.5,3.25,5.54,2.69,4.57
7543,WEST VALLEY,Weapon (carry/poss),2019,95,130.0,196840,33.5,2.84,4.83,3.88,6.6
7544,WEST VALLEY,Weapon (carry/poss),2020,79,134.0,196840,33.5,2.36,4.01,4.0,6.81
7545,WEST VALLEY,Weapon (carry/poss),2021,109,141.0,196840,33.5,3.25,5.54,4.21,7.16
7546,WEST VALLEY,Weapon (carry/poss),2022,88,166.0,196840,33.5,2.63,4.47,4.96,8.43
7547,WEST VALLEY,Weapon (carry/poss),2023,53,98.0,196840,33.5,1.58,2.69,2.93,4.98
7548,WILSHIRE,Against Family/Child,2010,14,103.0,251000,13.97,1.0,0.56,7.37,4.1
7549,WILSHIRE,Against Family/Child,2011,11,70.0,251000,13.97,0.79,0.44,5.01,2.79
7550,WILSHIRE,Against Family/Child,2012,12,116.0,251000,13.97,0.86,0.48,8.3,4.62
7551,WILSHIRE,Against Family/Child,2013,17,75.0,251000,13.97,1.22,0.68,5.37,2.99
7552,WILSHIRE,Against Family/Child,2014,19,123.0,251000,13.97,1.36,0.76,8.8,4.9
7553,WILSHIRE,Against Family/Child,2015,37,81.0,251000,13.97,2.65,1.47,5.8,3.23
7554,WILSHIRE,Against Family/Child,2016,28,86.0,251000,13.97,2.0,1.12,6.16,3.43
7555,WILSHIRE,Against Family/Child,2017,21,80.0,251000,13.97,1.5,0.84,5.73,3.19
7556,WILSHIRE,Against Family/Child,2018,25,65.0,251000,13.97,1.79,1.0,4.65,2.59
7557,WILSHIRE,Against Family/Child,2019,27,52.0,251000,13.97,1.93,1.08,3.72,2.07
7558,WILSHIRE,Against Family/Child,2020,20,72.0,251000,13.97,1.43,0.8,5.15,2.87
7559,WILSHIRE,Against Family/Child,2021,30,42.0,251000,13.97,2.15,1.2,3.01,1.67
7560,WILSHIRE,Against Family/Child,2022,26,68.0,251000,13.97,1.86,1.04,4.87,2.71
7561,WILSHIRE,Against Family/Child,2023,11,25.0,251000,13.97,0.79,0.44,1.79,1.0
7562,WILSHIRE,Aggravated Assault,2010,276,275.0,251000,13.97,19.76,11.0,19.69,10.96
7563,WILSHIRE,Aggravated Assault,2011,254,217.0,251000,13.97,18.18,10.12,15.53,8.65
7564,WILSHIRE,Aggravated Assault,2012,249,199.0,251000,13.97,17.82,9.92,14.24,7.93
7565,WILSHIRE,Aggravated Assault,2013,266,196.0,251000,13.97,19.04,10.6,14.03,7.81
7566,WILSHIRE,Aggravated Assault,2014,264,275.0,251000,13.97,18.9,10.52,19.69,10.96
7567,WILSHIRE,Aggravated Assault,2015,263,320.0,251000,13.97,18.83,10.48,22.91,12.75
7568,WILSHIRE,Aggravated Assault,2016,278,352.0,251000,13.97,19.9,11.08,25.2,14.02
7569,WILSHIRE,Aggravated Assault,2017,284,406.0,251000,13.97,20.33,11.31,29.06,16.18
7570,WILSHIRE,Aggravated Assault,2018,289,422.0,251000,13.97,20.69,11.51,30.21,16.81
7571,WILSHIRE,Aggravated Assault,2019,283,398.0,251000,13.97,20.26,11.27,28.49,15.86
7572,WILSHIRE,Aggravated Assault,2020,246,527.0,251000,13.97,17.61,9.8,37.72,21.0
7573,WILSHIRE,Aggravated Assault,2021,280,532.0,251000,13.97,20.04,11.16,38.08,21.2
7574,WILSHIRE,Aggravated Assault,2022,245,441.0,251000,13.97,17.54,9.76,31.57,17.57
7575,WILSHIRE,Aggravated Assault,2023,137,277.0,251000,13.97,9.81,5.46,19.83,11.04
7576,WILSHIRE,Burglary,2010,95,795.0,251000,13.97,6.8,3.78,56.91,31.67
7577,WILSHIRE,Burglary,2011,90,903.0,251000,13.97,6.44,3.59,64.64,35.98
7578,WILSHIRE,Burglary,2012,90,948.0,251000,13.97,6.44,3.59,67.86,37.77
7579,WILSHIRE,Burglary,2013,84,866.0,251000,13.97,6.01,3.35,61.99,34.5
7580,WILSHIRE,Burglary,2014,89,870.0,251000,13.97,6.37,3.55,62.28,34.66
7581,WILSHIRE,Burglary,2015,92,849.0,251000,13.97,6.59,3.67,60.77,33.82
7582,WILSHIRE,Burglary,2016,59,893.0,251000,13.97,4.22,2.35,63.92,35.58
7583,WILSHIRE,Burglary,2017,70,1066.0,251000,13.97,5.01,2.79,76.31,42.47
7584,WILSHIRE,Burglary,2018,94,1084.0,251000,13.97,6.73,3.75,77.59,43.19
7585,WILSHIRE,Burglary,2019,98,862.0,251000,13.97,7.02,3.9,61.7,34.34
7586,WILSHIRE,Burglary,2020,165,1013.0,251000,13.97,11.81,6.57,72.51,40.36
7587,WILSHIRE,Burglary,2021,93,794.0,251000,13.97,6.66,3.71,56.84,31.63
7588,WILSHIRE,Burglary,2022,77,853.0,251000,13.97,5.51,3.07,61.06,33.98
7589,WILSHIRE,Burglary,2023,42,461.0,251000,13.97,3.01,1.67,33.0,18.37
7590,WILSHIRE,Disorderly Conduct,2010,39,2.0,251000,13.97,2.79,1.55,0.14,0.08
7591,WILSHIRE,Disorderly Conduct,2011,23,1.0,251000,13.97,1.65,0.92,0.07,0.04
7592,WILSHIRE,Disorderly Conduct,2012,24,0.0,251000,13.97,1.72,0.96,0.0,0.0
7593,WILSHIRE,Disorderly Conduct,2013,19,0.0,251000,13.97,1.36,0.76,0.0,0.0
7594,WILSHIRE,Disorderly Conduct,2014,12,0.0,251000,13.97,0.86,0.48,0.0,0.0
7595,WILSHIRE,Disorderly Conduct,2015,10,0.0,251000,13.97,0.72,0.4,0.0,0.0
7596,WILSHIRE,Disorderly Conduct,2016,23,0.0,251000,13.97,1.65,0.92,0.0,0.0
7597,WILSHIRE,Disorderly Conduct,2017,30,0.0,251000,13.97,2.15,1.2,0.0,0.0
7598,WILSHIRE,Disorderly Conduct,2018,12,0.0,251000,13.97,0.86,0.48,0.0,0.0
7599,WILSHIRE,Disorderly Conduct,2019,15,0.0,251000,13.97,1.07,0.6,0.0,0.0
7600,WILSHIRE,Disorderly Conduct,2020,5,0.0,251000,13.97,0.36,0.2,0.0,0.0
7601,WILSHIRE,Disorderly Conduct,2021,2,0.0,251000,13.97,0.14,0.08,0.0,0.0
7602,WILSHIRE,Disorderly Conduct,2022,4,0.0,251000,13.97,0.29,0.16,0.0,0.0
7603,WILSHIRE,Disorderly Conduct,2023,4,0.0,251000,13.97,0.29,0.16,0.0,0.0
7604,WILSHIRE,Disturbing the Peace,2010,12,17.0,251000,13.97,0.86,0.48,1.22,0.68
7605,WILSHIRE,Disturbing the Peace,2011,14,26.0,251000,13.97,1.0,0.56,1.86,1.04
7606,WILSHIRE,Disturbing the Peace,2012,8,15.0,251000,13.97,0.57,0.32,1.07,0.6
7607,WILSHIRE,Disturbing the Peace,2013,3,15.0,251000,13.97,0.21,0.12,1.07,0.6
7608,WILSHIRE,Disturbing the Peace,2014,2,14.0,251000,13.97,0.14,0.08,1.0,0.56
7609,WILSHIRE,Disturbing the Peace,2015,6,16.0,251000,13.97,0.43,0.24,1.15,0.64
7610,WILSHIRE,Disturbing the Peace,2016,5,11.0,251000,13.97,0.36,0.2,0.79,0.44
7611,WILSHIRE,Disturbing the Peace,2018,1,32.0,251000,13.97,0.07,0.04,2.29,1.27
7612,WILSHIRE,Disturbing the Peace,2019,1,40.0,251000,13.97,0.07,0.04,2.86,1.59
7613,WILSHIRE,Disturbing the Peace,2022,2,53.0,251000,13.97,0.14,0.08,3.79,2.11
7614,WILSHIRE,Disturbing the Peace,2023,1,26.0,251000,13.97,0.07,0.04,1.86,1.04
7615,WILSHIRE,Driving Under Influence,2010,337,0.0,251000,13.97,24.12,13.43,0.0,0.0
7616,WILSHIRE,Driving Under Influence,2011,372,0.0,251000,13.97,26.63,14.82,0.0,0.0
7617,WILSHIRE,Driving Under Influence,2012,370,0.0,251000,13.97,26.49,14.74,0.0,0.0
7618,WILSHIRE,Driving Under Influence,2013,336,0.0,251000,13.97,24.05,13.39,0.0,0.0
7619,WILSHIRE,Driving Under Influence,2014,356,0.0,251000,13.97,25.48,14.18,0.0,0.0
7620,WILSHIRE,Driving Under Influence,2015,532,0.0,251000,13.97,38.08,21.2,0.0,0.0
7621,WILSHIRE,Driving Under Influence,2016,455,0.0,251000,13.97,32.57,18.13,0.0,0.0
7622,WILSHIRE,Driving Under Influence,2017,286,0.0,251000,13.97,20.47,11.39,0.0,0.0
7623,WILSHIRE,Driving Under Influence,2018,262,0.0,251000,13.97,18.75,10.44,0.0,0.0
7624,WILSHIRE,Driving Under Influence,2019,241,0.0,251000,13.97,17.25,9.6,0.0,0.0
7625,WILSHIRE,Driving Under Influence,2020,157,0.0,251000,13.97,11.24,6.25,0.0,0.0
7626,WILSHIRE,Driving Under Influence,2021,176,0.0,251000,13.97,12.6,7.01,0.0,0.0
7627,WILSHIRE,Driving Under Influence,2022,213,0.0,251000,13.97,15.25,8.49,0.0,0.0
7628,WILSHIRE,Driving Under Influence,2023,98,0.0,251000,13.97,7.02,3.9,0.0,0.0
7629,WILSHIRE,Drunkeness,2010,599,0.0,251000,13.97,42.88,23.86,0.0,0.0
7630,WILSHIRE,Drunkeness,2011,618,0.0,251000,13.97,44.24,24.62,0.0,0.0
7631,WILSHIRE,Drunkeness,2012,774,0.0,251000,13.97,55.4,30.84,0.0,0.0
7632,WILSHIRE,Drunkeness,2013,416,0.0,251000,13.97,29.78,16.57,0.0,0.0
7633,WILSHIRE,Drunkeness,2014,14,0.0,251000,13.97,1.0,0.56,0.0,0.0
7634,WILSHIRE,Drunkeness,2015,18,0.0,251000,13.97,1.29,0.72,0.0,0.0
7635,WILSHIRE,Drunkeness,2016,11,0.0,251000,13.97,0.79,0.44,0.0,0.0
7636,WILSHIRE,Drunkeness,2017,10,0.0,251000,13.97,0.72,0.4,0.0,0.0
7637,WILSHIRE,Drunkeness,2018,14,0.0,251000,13.97,1.0,0.56,0.0,0.0
7638,WILSHIRE,Drunkeness,2019,8,0.0,251000,13.97,0.57,0.32,0.0,0.0
7639,WILSHIRE,Drunkeness,2020,2,0.0,251000,13.97,0.14,0.08,0.0,0.0
7640,WILSHIRE,Drunkeness,2021,2,0.0,251000,13.97,0.14,0.08,0.0,0.0
7641,WILSHIRE,Drunkeness,2023,1,0.0,251000,13.97,0.07,0.04,0.0,0.0
7642,WILSHIRE,Federal Offenses,2010,1,148.0,251000,13.97,0.07,0.04,10.59,5.9
7643,WILSHIRE,Federal Offenses,2018,2,72.0,251000,13.97,0.14,0.08,5.15,2.87
7644,WILSHIRE,Federal Offenses,2019,1,65.0,251000,13.97,0.07,0.04,4.65,2.59
7645,WILSHIRE,Federal Offenses,2020,1,34.0,251000,13.97,0.07,0.04,2.43,1.35
7646,WILSHIRE,Federal Offenses,2021,2,37.0,251000,13.97,0.14,0.08,2.65,1.47
7647,WILSHIRE,Forgery/Counterfeit,2010,34,3.0,251000,13.97,2.43,1.35,0.21,0.12
7648,WILSHIRE,Forgery/Counterfeit,2011,36,0.0,251000,13.97,2.58,1.43,0.0,0.0
7649,WILSHIRE,Forgery/Counterfeit,2012,22,0.0,251000,13.97,1.57,0.88,0.0,0.0
7650,WILSHIRE,Forgery/Counterfeit,2013,39,7.0,251000,13.97,2.79,1.55,0.5,0.28
7651,WILSHIRE,Forgery/Counterfeit,2014,38,7.0,251000,13.97,2.72,1.51,0.5,0.28
7652,WILSHIRE,Forgery/Counterfeit,2015,28,7.0,251000,13.97,2.0,1.12,0.5,0.28
7653,WILSHIRE,Forgery/Counterfeit,2016,27,4.0,251000,13.97,1.93,1.08,0.29,0.16
7654,WILSHIRE,Forgery/Counterfeit,2017,10,2.0,251000,13.97,0.72,0.4,0.14,0.08
7655,WILSHIRE,Forgery/Counterfeit,2018,6,1.0,251000,13.97,0.43,0.24,0.07,0.04
7656,WILSHIRE,Forgery/Counterfeit,2019,17,3.0,251000,13.97,1.22,0.68,0.21,0.12
7657,WILSHIRE,Forgery/Counterfeit,2020,10,3.0,251000,13.97,0.72,0.4,0.21,0.12
7658,WILSHIRE,Forgery/Counterfeit,2021,5,4.0,251000,13.97,0.36,0.2,0.29,0.16
7659,WILSHIRE,Forgery/Counterfeit,2022,1,2.0,251000,13.97,0.07,0.04,0.14,0.08
7660,WILSHIRE,Fraud/Embezzlement,2010,45,698.0,251000,13.97,3.22,1.79,49.96,27.81
7661,WILSHIRE,Fraud/Embezzlement,2011,32,824.0,251000,13.97,2.29,1.27,58.98,32.83
7662,WILSHIRE,Fraud/Embezzlement,2012,30,767.0,251000,13.97,2.15,1.2,54.9,30.56
7663,WILSHIRE,Fraud/Embezzlement,2013,40,795.0,251000,13.97,2.86,1.59,56.91,31.67
7664,WILSHIRE,Fraud/Embezzlement,2014,30,794.0,251000,13.97,2.15,1.2,56.84,31.63
7665,WILSHIRE,Fraud/Embezzlement,2015,36,906.0,251000,13.97,2.58,1.43,64.85,36.1
7666,WILSHIRE,Fraud/Embezzlement,2016,43,856.0,251000,13.97,3.08,1.71,61.27,34.1
7667,WILSHIRE,Fraud/Embezzlement,2017,31,758.0,251000,13.97,2.22,1.24,54.26,30.2
7668,WILSHIRE,Fraud/Embezzlement,2018,32,708.0,251000,13.97,2.29,1.27,50.68,28.21
7669,WILSHIRE,Fraud/Embezzlement,2019,32,723.0,251000,13.97,2.29,1.27,51.75,28.8
7670,WILSHIRE,Fraud/Embezzlement,2020,24,633.0,251000,13.97,1.72,0.96,45.31,25.22
7671,WILSHIRE,Fraud/Embezzlement,2021,14,701.0,251000,13.97,1.0,0.56,50.18,27.93
7672,WILSHIRE,Fraud/Embezzlement,2022,26,925.0,251000,13.97,1.86,1.04,66.21,36.85
7673,WILSHIRE,Fraud/Embezzlement,2023,11,440.0,251000,13.97,0.79,0.44,31.5,17.53
7674,WILSHIRE,Gambling,2010,11,0.0,251000,13.97,0.79,0.44,0.0,0.0
7675,WILSHIRE,Gambling,2011,13,0.0,251000,13.97,0.93,0.52,0.0,0.0
7676,WILSHIRE,Gambling,2012,2,0.0,251000,13.97,0.14,0.08,0.0,0.0
7677,WILSHIRE,Gambling,2015,1,0.0,251000,13.97,0.07,0.04,0.0,0.0
7678,WILSHIRE,Gambling,2016,1,0.0,251000,13.97,0.07,0.04,0.0,0.0
7679,WILSHIRE,Gambling,2017,2,0.0,251000,13.97,0.14,0.08,0.0,0.0
7680,WILSHIRE,Gambling,2018,12,0.0,251000,13.97,0.86,0.48,0.0,0.0
7681,WILSHIRE,Gambling,2019,11,0.0,251000,13.97,0.79,0.44,0.0,0.0
7682,WILSHIRE,Gambling,2020,3,0.0,251000,13.97,0.21,0.12,0.0,0.0
7683,WILSHIRE,Gambling,2021,32,0.0,251000,13.97,2.29,1.27,0.0,0.0
7684,WILSHIRE,Gambling,2022,1,0.0,251000,13.97,0.07,0.04,0.0,0.0
7685,WILSHIRE,Homicide,2010,8,5.0,251000,13.97,0.57,0.32,0.36,0.2
7686,WILSHIRE,Homicide,2011,5,5.0,251000,13.97,0.36,0.2,0.36,0.2
7687,WILSHIRE,Homicide,2012,7,9.0,251000,13.97,0.5,0.28,0.64,0.36
7688,WILSHIRE,Homicide,2013,3,6.0,251000,13.97,0.21,0.12,0.43,0.24
7689,WILSHIRE,Homicide,2014,2,8.0,251000,13.97,0.14,0.08,0.57,0.32
7690,WILSHIRE,Homicide,2015,3,4.0,251000,13.97,0.21,0.12,0.29,0.16
7691,WILSHIRE,Homicide,2016,3,5.0,251000,13.97,0.21,0.12,0.36,0.2
7692,WILSHIRE,Homicide,2017,7,7.0,251000,13.97,0.5,0.28,0.5,0.28
7693,WILSHIRE,Homicide,2018,3,6.0,251000,13.97,0.21,0.12,0.43,0.24
7694,WILSHIRE,Homicide,2019,4,2.0,251000,13.97,0.29,0.16,0.14,0.08
7695,WILSHIRE,Homicide,2020,11,8.0,251000,13.97,0.79,0.44,0.57,0.32
7696,WILSHIRE,Homicide,2021,14,16.0,251000,13.97,1.0,0.56,1.15,0.64
7697,WILSHIRE,Homicide,2022,3,7.0,251000,13.97,0.21,0.12,0.5,0.28
7698,WILSHIRE,Homicide,2023,6,3.0,251000,13.97,0.43,0.24,0.21,0.12
7699,WILSHIRE,Larceny,2010,438,2466.0,251000,13.97,31.35,17.45,176.52,98.25
7700,WILSHIRE,Larceny,2011,443,2559.0,251000,13.97,31.71,17.65,183.18,101.95
7701,WILSHIRE,Larceny,2012,474,2496.0,251000,13.97,33.93,18.88,178.67,99.44
7702,WILSHIRE,Larceny,2013,295,2588.0,251000,13.97,21.12,11.75,185.25,103.11
7703,WILSHIRE,Larceny,2014,263,2473.0,251000,13.97,18.83,10.48,177.02,98.53
7704,WILSHIRE,Larceny,2015,320,2783.0,251000,13.97,22.91,12.75,199.21,110.88
7705,WILSHIRE,Larceny,2016,345,2928.0,251000,13.97,24.7,13.75,209.59,116.65
7706,WILSHIRE,Larceny,2017,294,3305.0,251000,13.97,21.05,11.71,236.58,131.67
7707,WILSHIRE,Larceny,2018,296,3776.0,251000,13.97,21.19,11.79,270.29,150.44
7708,WILSHIRE,Larceny,2019,242,4071.0,251000,13.97,17.32,9.64,291.41,162.19
7709,WILSHIRE,Larceny,2020,128,2772.0,251000,13.97,9.16,5.1,198.43,110.44
7710,WILSHIRE,Larceny,2021,148,2977.0,251000,13.97,10.59,5.9,213.1,118.61
7711,WILSHIRE,Larceny,2022,227,3953.0,251000,13.97,16.25,9.04,282.96,157.49
7712,WILSHIRE,Larceny,2023,179,2340.0,251000,13.97,12.81,7.13,167.5,93.23
7713,WILSHIRE,Liquor Laws,2010,72,0.0,251000,13.97,5.15,2.87,0.0,0.0
7714,WILSHIRE,Liquor Laws,2011,149,0.0,251000,13.97,10.67,5.94,0.0,0.0
7715,WILSHIRE,Liquor Laws,2012,183,0.0,251000,13.97,13.1,7.29,0.0,0.0
7716,WILSHIRE,Liquor Laws,2013,248,0.0,251000,13.97,17.75,9.88,0.0,0.0
7717,WILSHIRE,Liquor Laws,2014,37,0.0,251000,13.97,2.65,1.47,0.0,0.0
7718,WILSHIRE,Liquor Laws,2015,28,0.0,251000,13.97,2.0,1.12,0.0,0.0
7719,WILSHIRE,Liquor Laws,2016,8,0.0,251000,13.97,0.57,0.32,0.0,0.0
7720,WILSHIRE,Liquor Laws,2017,4,0.0,251000,13.97,0.29,0.16,0.0,0.0
7721,WILSHIRE,Liquor Laws,2018,5,0.0,251000,13.97,0.36,0.2,0.0,0.0
7722,WILSHIRE,Liquor Laws,2019,1,0.0,251000,13.97,0.07,0.04,0.0,0.0
7723,WILSHIRE,Liquor Laws,2020,1,0.0,251000,13.97,0.07,0.04,0.0,0.0
7724,WILSHIRE,Liquor Laws,2021,1,0.0,251000,13.97,0.07,0.04,0.0,0.0
7725,WILSHIRE,Liquor Laws,2022,2,0.0,251000,13.97,0.14,0.08,0.0,0.0
7726,WILSHIRE,Liquor Laws,2023,1,0.0,251000,13.97,0.07,0.04,0.0,0.0
7727,WILSHIRE,Miscellaneous Other Violations,2010,725,1399.0,251000,13.97,51.9,28.88,100.14,55.74
7728,WILSHIRE,Miscellaneous Other Violations,2011,748,1359.0,251000,13.97,53.54,29.8,97.28,54.14
7729,WILSHIRE,Miscellaneous Other Violations,2012,717,1258.0,251000,13.97,51.32,28.57,90.05,50.12
7730,WILSHIRE,Miscellaneous Other Violations,2013,661,1135.0,251000,13.97,47.32,26.33,81.25,45.22
7731,WILSHIRE,Miscellaneous Other Violations,2014,606,1236.0,251000,13.97,43.38,24.14,88.48,49.24
7732,WILSHIRE,Miscellaneous Other Violations,2015,560,1231.0,251000,13.97,40.09,22.31,88.12,49.04
7733,WILSHIRE,Miscellaneous Other Violations,2016,445,1482.0,251000,13.97,31.85,17.73,106.08,59.04
7734,WILSHIRE,Miscellaneous Other Violations,2017,363,1647.0,251000,13.97,25.98,14.46,117.9,65.62
7735,WILSHIRE,Miscellaneous Other Violations,2018,435,1829.0,251000,13.97,31.14,17.33,130.92,72.87
7736,WILSHIRE,Miscellaneous Other Violations,2019,432,1601.0,251000,13.97,30.92,17.21,114.6,63.78
7737,WILSHIRE,Miscellaneous Other Violations,2020,289,1589.0,251000,13.97,20.69,11.51,113.74,63.31
7738,WILSHIRE,Miscellaneous Other Violations,2021,268,1692.0,251000,13.97,19.18,10.68,121.12,67.41
7739,WILSHIRE,Miscellaneous Other Violations,2022,308,1696.0,251000,13.97,22.05,12.27,121.4,67.57
7740,WILSHIRE,Miscellaneous Other Violations,2023,145,924.0,251000,13.97,10.38,5.78,66.14,36.81
7741,WILSHIRE,Moving Traffic Violations,2010,233,0.0,251000,13.97,16.68,9.28,0.0,0.0
7742,WILSHIRE,Moving Traffic Violations,2011,190,0.0,251000,13.97,13.6,7.57,0.0,0.0
7743,WILSHIRE,Moving Traffic Violations,2012,166,1.0,251000,13.97,11.88,6.61,0.07,0.04
7744,WILSHIRE,Moving Traffic Violations,2013,178,0.0,251000,13.97,12.74,7.09,0.0,0.0
7745,WILSHIRE,Moving Traffic Violations,2014,170,0.0,251000,13.97,12.17,6.77,0.0,0.0
7746,WILSHIRE,Moving Traffic Violations,2015,143,0.0,251000,13.97,10.24,5.7,0.0,0.0
7747,WILSHIRE,Moving Traffic Violations,2016,131,2.0,251000,13.97,9.38,5.22,0.14,0.08
7748,WILSHIRE,Moving Traffic Violations,2017,92,0.0,251000,13.97,6.59,3.67,0.0,0.0
7749,WILSHIRE,Moving Traffic Violations,2018,90,0.0,251000,13.97,6.44,3.59,0.0,0.0
7750,WILSHIRE,Moving Traffic Violations,2019,75,0.0,251000,13.97,5.37,2.99,0.0,0.0
7751,WILSHIRE,Moving Traffic Violations,2020,44,2.0,251000,13.97,3.15,1.75,0.14,0.08
7752,WILSHIRE,Moving Traffic Violations,2021,39,2.0,251000,13.97,2.79,1.55,0.14,0.08
7753,WILSHIRE,Moving Traffic Violations,2022,45,1.0,251000,13.97,3.22,1.79,0.07,0.04
7754,WILSHIRE,Moving Traffic Violations,2023,22,2.0,251000,13.97,1.57,0.88,0.14,0.08
7755,WILSHIRE,Narcotic Drug Laws,2010,614,0.0,251000,13.97,43.95,24.46,0.0,0.0
7756,WILSHIRE,Narcotic Drug Laws,2011,497,0.0,251000,13.97,35.58,19.8,0.0,0.0
7757,WILSHIRE,Narcotic Drug Laws,2012,399,0.0,251000,13.97,28.56,15.9,0.0,0.0
7758,WILSHIRE,Narcotic Drug Laws,2013,390,0.0,251000,13.97,27.92,15.54,0.0,0.0
7759,WILSHIRE,Narcotic Drug Laws,2014,412,0.0,251000,13.97,29.49,16.41,0.0,0.0
7760,WILSHIRE,Narcotic Drug Laws,2015,258,0.0,251000,13.97,18.47,10.28,0.0,0.0
7761,WILSHIRE,Narcotic Drug Laws,2016,205,0.0,251000,13.97,14.67,8.17,0.0,0.0
7762,WILSHIRE,Narcotic Drug Laws,2017,258,0.0,251000,13.97,18.47,10.28,0.0,0.0
7763,WILSHIRE,Narcotic Drug Laws,2018,276,0.0,251000,13.97,19.76,11.0,0.0,0.0
7764,WILSHIRE,Narcotic Drug Laws,2019,259,0.0,251000,13.97,18.54,10.32,0.0,0.0
7765,WILSHIRE,Narcotic Drug Laws,2020,135,0.0,251000,13.97,9.66,5.38,0.0,0.0
7766,WILSHIRE,Narcotic Drug Laws,2021,149,0.0,251000,13.97,10.67,5.94,0.0,0.0
7767,WILSHIRE,Narcotic Drug Laws,2022,136,0.0,251000,13.97,9.74,5.42,0.0,0.0
7768,WILSHIRE,Narcotic Drug Laws,2023,60,0.0,251000,13.97,4.29,2.39,0.0,0.0
7769,WILSHIRE,Non-Criminal Detention,2010,29,0.0,251000,13.97,2.08,1.16,0.0,0.0
7770,WILSHIRE,Non-Criminal Detention,2011,27,0.0,251000,13.97,1.93,1.08,0.0,0.0
7771,WILSHIRE,Non-Criminal Detention,2012,44,0.0,251000,13.97,3.15,1.75,0.0,0.0
7772,WILSHIRE,Non-Criminal Detention,2013,30,0.0,251000,13.97,2.15,1.2,0.0,0.0
7773,WILSHIRE,Non-Criminal Detention,2014,11,0.0,251000,13.97,0.79,0.44,0.0,0.0
7774,WILSHIRE,Non-Criminal Detention,2015,17,0.0,251000,13.97,1.22,0.68,0.0,0.0
7775,WILSHIRE,Non-Criminal Detention,2016,13,0.0,251000,13.97,0.93,0.52,0.0,0.0
7776,WILSHIRE,Non-Criminal Detention,2017,19,0.0,251000,13.97,1.36,0.76,0.0,0.0
7777,WILSHIRE,Non-Criminal Detention,2018,2,0.0,251000,13.97,0.14,0.08,0.0,0.0
7778,WILSHIRE,Non-Criminal Detention,2019,7,0.0,251000,13.97,0.5,0.28,0.0,0.0
7779,WILSHIRE,Non-Criminal Detention,2020,9,0.0,251000,13.97,0.64,0.36,0.0,0.0
7780,WILSHIRE,Non-Criminal Detention,2021,8,0.0,251000,13.97,0.57,0.32,0.0,0.0
7781,WILSHIRE,Non-Criminal Detention,2022,4,0.0,251000,13.97,0.29,0.16,0.0,0.0
7782,WILSHIRE,Non-Criminal Detention,2023,7,0.0,251000,13.97,0.5,0.28,0.0,0.0
7783,WILSHIRE,Other Assaults,2010,155,990.0,251000,13.97,11.1,6.18,70.87,39.44
7784,WILSHIRE,Other Assaults,2011,145,990.0,251000,13.97,10.38,5.78,70.87,39.44
7785,WILSHIRE,Other Assaults,2012,158,1065.0,251000,13.97,11.31,6.29,76.23,42.43
7786,WILSHIRE,Other Assaults,2013,144,989.0,251000,13.97,10.31,5.74,70.79,39.4
7787,WILSHIRE,Other Assaults,2014,169,982.0,251000,13.97,12.1,6.73,70.29,39.12
7788,WILSHIRE,Other Assaults,2015,178,1008.0,251000,13.97,12.74,7.09,72.15,40.16
